2024-12-13 09:09:53,654:tensorflow_utils:generator_first_2/gen1_e6_conv2d/BiasAdd[None, 3, 3, 512]
2024-12-13 09:09:53,727:tensorflow_utils:generator_first_2/gen1_d1_deconv2d/BiasAdd[None, 6, 6, 512]
2024-12-13 09:09:53,728:tensorflow_utils:generator_first_2/gen1_d1_split[None, 6, 6, 512]
2024-12-13 09:09:53,807:tensorflow_utils:generator_first_2/gen1_d2_deconv2d/BiasAdd[None, 12, 12, 512]
2024-12-13 09:09:53,808:tensorflow_utils:generator_first_2/gen1_d2_split[None, 12, 12, 512]
2024-12-13 09:09:53,886:tensorflow_utils:generator_first_2/gen1_d3_conv2d_11/BiasAdd[None, 384, 384, 3]
2024-12-13 09:09:53,889:tensorflow_utils:generator_first_2/gen1_d3_deconv2d/BiasAdd[None, 24, 24, 512]
2024-12-13 09:09:53,890:tensorflow_utils:generator_first_2/gen1_d3_split_1[None, 24, 24, 512]
2024-12-13 09:09:53,891:tensorflow_utils:generator_first_2/d3_split_2[None, 24, 24, 512]
2024-12-13 09:09:53,964:tensorflow_utils:generator_first_2/gen1_d4_deconv2d/BiasAdd[None, 48, 48, 256]
2024-12-13 09:09:53,965:tensorflow_utils:generator_first_2/gen1_d4_split[None, 48, 48, 256]
2024-12-13 09:09:54,038:tensorflow_utils:generator_first_2/gen1_d4_conv2d_11/BiasAdd[None, 384, 384, 3]
2024-12-13 09:09:54,040:tensorflow_utils:generator_first_2/gen1_d5_deconv2d/BiasAdd[None, 96, 96, 128]
2024-12-13 09:09:54,042:tensorflow_utils:generator_first_2/gen1_d5_split[None, 96, 96, 128]
2024-12-13 09:09:54,118:tensorflow_utils:generator_first_2/gen1_d6_deconv2d/BiasAdd[None, 192, 192, 64]
2024-12-13 09:09:54,142:tensorflow_utils:generator_first_2/gen1_d7_deconv2d/BiasAdd[None, 384, 384, 3]
2024-12-13 09:09:54,154:tensorflow_utils:gen_merge_2/gen1_d8_conv/BiasAdd[1, 384, 384, 3]
2024-12-13 09:09:54,156:tensorflow_utils:concat_3[None, 384, 384, 6]
2024-12-13 09:09:54,157:tensorflow_utils:generator_dwi_3/gen1_e0_conv2d/BiasAdd[None, 192, 192, 64]
2024-12-13 09:09:54,210:tensorflow_utils:generator_dwi_3/gen1_e1_conv2d/BiasAdd[None, 96, 96, 128]
2024-12-13 09:09:54,284:tensorflow_utils:generator_dwi_3/gen1_e2_conv2d/BiasAdd[None, 48, 48, 256]
2024-12-13 09:09:54,356:tensorflow_utils:generator_dwi_3/gen1_e3_conv2d/BiasAdd[None, 24, 24, 512]
2024-12-13 09:09:54,428:tensorflow_utils:generator_dwi_3/gen1_e4_conv2d/BiasAdd[None, 12, 12, 512]
2024-12-13 09:09:54,500:tensorflow_utils:generator_dwi_3/gen1_e5_conv2d/BiasAdd[None, 6, 6, 512]
2024-12-13 09:09:54,572:tensorflow_utils:generator_dwi_3/gen1_e6_conv2d/BiasAdd[None, 3, 3, 512]
2024-12-13 09:09:54,644:tensorflow_utils:generator_dwi_3/gen1_d1_deconv2d/BiasAdd[None, 6, 6, 512]
2024-12-13 09:09:54,645:tensorflow_utils:generator_dwi_3/gen1_d1_split[None, 6, 6, 512]
2024-12-13 09:09:54,723:tensorflow_utils:generator_dwi_3/gen1_d2_deconv2d/BiasAdd[None, 12, 12, 512]
2024-12-13 09:09:54,724:tensorflow_utils:generator_dwi_3/gen1_d2_split[None, 12, 12, 512]
2024-12-13 09:09:54,802:tensorflow_utils:generator_dwi_3/gen1_d3_conv2d_11/BiasAdd[None, 384, 384, 3]
2024-12-13 09:09:54,804:tensorflow_utils:generator_dwi_3/gen1_d3_deconv2d/BiasAdd[None, 24, 24, 512]
2024-12-13 09:09:54,805:tensorflow_utils:generator_dwi_3/gen1_d3_split_1[None, 24, 24, 512]
2024-12-13 09:09:54,806:tensorflow_utils:generator_dwi_3/d3_split_2[None, 24, 24, 512]
